solID,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,spend_share_refresh,effect_share_refresh,mape,nrmse,decomp.rssd,rsq_train,lambda,iterPar,iterNG,df.int,trial,iterations,robynPareto,total_spend,mean_spend,spend_share,effect_share,roi_mean,roi_total,cpa_total,mean_response,next_unit_response
3_242_2,search_clicks_P,62409.4761134738,2019864.74437375,0.0122339728365472,21955.0515692799,0.00697627736042821,2019864.74437375,0.0122339728365472,21955.0515692799,0.00697627736042821,TRUE,0.111321014032676,0.100381828024669,0,0.0561067700329195,0.114010026917075,0.938970259608979,266561.544311441,2,242,0,3,1448,1,3666600,47618.1818181818,0.111321014032676,0.100381828024669,0.534615144862471,0.550882219051369,1.8152700621233,25457.4011708148,0.274532817595173
3_242_2,season,0.377147908346765,-3042317.6044976,-0.0184267936936108,-33068.6696141043,-0.0105076597265275,-3042317.6044976,-0.0184267936936108,-33068.6696141043,-0.0105076597265275,FALSE,,,0,0.0561067700329195,0.114010026917075,0.938970259608979,266561.544311441,2,242,0,3,1448,1,,,,,,,,,
3_242_2,trend,0.230202220532118,63970088.6798097,0.387455808335797,695327.050867497,0.220942061910144,63970088.6798097,0.387455808335797,695327.050867497,0.220942061910144,TRUE,,,0,0.0561067700329195,0.114010026917075,0.938970259608979,266561.544311441,2,242,0,3,1448,1,,,,,,,,,
3_242_2,tv_S,343559.840364672,5847679.78833574,0.0354183892196734,63561.7368297363,0.0201969147845336,5847679.78833574,0.0354183892196734,63561.7368297363,0.0201969147845336,TRUE,0.311135800761756,0.290613907931764,0,0.0561067700329195,0.114010026917075,0.938970259608979,266561.544311441,2,242,0,3,1448,1,10247935.1,256198.3775,0.311135800761756,0.290613907931764,0.492221821587216,0.570620298750306,1.75247884134172,126106.432060739,0.72789378966263
3_243_5,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.0568935757592768,0.0717020281484452,0.937246573144212,292550.965809729,5,243,0,3,1457,1,,,,,,,,,
3_243_5,competitor_sales_B,0.150636002461371,73731030.4582584,0.44657926536402,801424.244111504,0.256240366010711,73731030.4582584,0.44657926536402,801424.244111504,0.256240366010711,TRUE,,,0,0.0568935757592768,0.0717020281484452,0.937246573144212,292550.965809729,5,243,0,3,1457,1,,,,,,,,,
3_243_5,events,0.917219400468907,1120623.26710545,0.00678746943130135,1120623.26710545,0.358298264911569,1120623.26710545,0.00678746943130135,1120623.26710545,0.358298264911569,TRUE,,,0,0.0568935757592768,0.0717020281484452,0.937246573144212,292550.965809729,5,243,0,3,1457,1,,,,,,,,,
3_243_5,facebook_I,97007.7374483696,2771110.94700385,0.0167842587206994,30120.7711630854,0.00963055146392602,2771110.94700385,0.0167842587206994,30120.7711630854,0.00963055146392602,TRUE,0.181827675117088,0.137269509250181,0,0.0568935757592768,0.0717020281484452,0.937246573144212,292550.965809729,5,243,0,3,1457,1,5988890.41190929,136111.145725211,0.181827675117088,0.137269509250181,0.3582341077774,0.462708574779281,2.16118752602978,48759.6548474308,0.000401250152208377
3_243_5,holiday,0.960255106048706,4350141.85715452,0.0263482436461695,271883.866072157,0.0869297651856955,4350141.85715452,0.0263482436461695,271883.866072157,0.0869297651856955,TRUE,,,0,0.0568935757592768,0.0717020281484452,0.937246573144212,292550.965809729,5,243,0,3,1457,1,,,,,,,,,
3_243_5,newsletter,626022.674426557,3099686.31997835,0.0187743970351602,33692.2426084603,0.0107724624518751,3099686.31997835,0.0187743970351602,33692.2426084603,0.0107724624518751,TRUE,,,0,0.0568935757592768,0.0717020281484452,0.937246573144212,292550.965809729,5,243,0,3,1457,1,,,,,,,,,
3_243_5,ooh_S,216850.718220081,6085816.29677398,0.0368609980636625,66150.1771388476,0.0211502780534467,6085816.29677398,0.0368609980636625,66150.1771388476,0.0211502780534467,TRUE,0.310911157955088,0.301466463242172,0,0.0568935757592768,0.0717020281484452,0.937246573144212,292550.965809729,5,243,0,3,1457,1,10240536,262577.846153846,0.310911157955088,0.301466463242172,0.349334499464085,0.594286890527408,1.68268897722535,91727.5004565113,0.126951734288014
3_243_5,print_S,279852.567669282,2545443.74061034,0.0154174217916398,27667.8667457646,0.00884628129703035,2545443.74061034,0.0154174217916398,27667.8667457646,0.00884628129703035,TRUE,0.0848043521333921,0.126090878272237,0,0.0568935757592768,0.0717020281484452,0.937246573144212,292550.965809729,5,243,0,3,1457,1,2793216,77589.3333333333,0.0848043521333921,0.126090878272237,0.786352008359968,0.911294987788392,1.09733951508598,61012.5280939777,1.69908789978945
3_243_5,search_clicks_P,60033.0011271195,1864705.89787512,0.0112942811841545,20268.5423682079,0.00648048615086641,1864705.89787512,0.0112942811841545,20268.5423682079,0.00648048615086641,TRUE,0.111321014032676,0.0923699080955204,0,0.0568935757592768,0.0717020281484452,0.937246573144212,292550.965809729,5,243,0,3,1457,1,3666600,47618.1818181818,0.111321014032676,0.0923699080955204,0.501861913758313,0.50856540060959,1.96631544104525,23897.751856964,0.217883854955289
3_243_5,season,0.370082675132526,-2985324.88914148,-0.0180817247172544,-32449.1835776248,-0.0103750176486082,-2985324.88914148,-0.0180817247172544,-32449.1835776248,-0.0103750176486082,FALSE,,,0,0.0568935757592768,0.0717020281484452,0.937246573144212,292550.965809729,5,243,0,3,1457,1,,,,,,,,,
3_243_5,trend,0.236061294415368,65598246.1972597,0.39732004847708,713024.415187605,0.22797617923925,65598246.1972597,0.39732004847708,713024.415187605,0.22797617923925,TRUE,,,0,0.0568935757592768,0.0717020281484452,0.937246573144212,292550.965809729,5,243,0,3,1457,1,,,,,,,,,
3_243_5,tv_S,393156.835721131,6920297.29967069,0.0419153410033671,75220.6228225076,0.0240503828842383,6920297.29967069,0.0419153410033671,75220.6228225076,0.0240503828842383,TRUE,0.311135800761756,0.342803241139889,0,0.0568935757592768,0.0717020281484452,0.937246573144212,292550.965809729,5,243,0,3,1457,1,10247935.1,256198.3775,0.311135800761756,0.342803241139889,0.597541624199776,0.675286995101159,1.48085185595822,153089.194608697,0.64595842701965
3_246_2,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.0571084409640817,0.0623113117188661,0.936771686874932,266561.544311441,2,246,0,3,1472,1,,,,,,,,,
3_246_2,competitor_sales_B,0.153976657806321,75366163.8723456,0.456437751137723,819197.433395061,0.260897220290951,75366163.8723456,0.456437751137723,819197.433395061,0.260897220290951,TRUE,,,0,0.0571084409640817,0.0623113117188661,0.936771686874932,266561.544311441,2,246,0,3,1472,1,,,,,,,,,
3_246_2,events,0.922304143032817,1126835.60934488,0.00682441940792487,1126835.60934488,0.358873534288969,1126835.60934488,0.00682441940792487,1126835.60934488,0.358873534288969,TRUE,,,0,0.0571084409640817,0.0623113117188661,0.936771686874932,266561.544311441,2,246,0,3,1472,1,,,,,,,,,
3_246_2,facebook_I,94312.1190170023,2440220.7939569,0.0147786331988418,26524.1390647489,0.00844738260949405,2440220.7939569,0.0147786331988418,26524.1390647489,0.00844738260949405,TRUE,0.181827675117088,0.128629636414179,0,0.0571084409640817,0.0623113117188661,0.936771686874932,266561.544311441,2,246,0,3,1472,1,5988890.41190929,136111.145725211,0.181827675117088,0.128629636414179,0.298063678922418,0.407457913924149,2.4542412009358,40569.7888372018,0.000261710687482264
3_246_2,holiday,0.985797185640329,4465852.43119926,0.02704640299939,279115.776949954,0.0888925274628808,4465852.43119926,0.02704640299939,279115.776949954,0.0888925274628808,TRUE,,,0,0.0571084409640817,0.0623113117188661,0.936771686874932,266561.544311441,2,246,0,3,1472,1,,,,,,,,,
3_246_2,newsletter,509164.903731889,3723500.49109044,0.0225505200635155,40472.8314248961,0.0128897489000889,3723500.49109044,0.0225505200635155,40472.8314248961,0.0128897489000889,TRUE,,,0,0.0571084409640817,0.0623113117188661,0.936771686874932,266561.544311441,2,246,0,3,1472,1,,,,,,,,,
3_246_2,ooh_S,216349.028803774,5978384.35350141,0.0362067029757688,64982.4386250153,0.0206955453152864,5978384.35350141,0.0362067029757688,64982.4386250153,0.0206955453152864,TRUE,0.310911157955088,0.315134354907349,0,0.0571084409640817,0.0623113117188661,0.936771686874932,266561.544311441,2,246,0,3,1472,1,10240536,262577.846153846,0.310911157955088,0.315134354907349,0.346137328961565,0.583796038947708,1.71292700409975,90887.9943121729,0.111445190952509
3_246_2,print_S,311541.511420517,2156125.08191309,0.0130580731855607,23436.1421947075,0.00746392030014326,2156125.08191309,0.0130580731855607,23436.1421947075,0.00746392030014326,TRUE,0.0848043521333921,0.113654299658784,0,0.0571084409640817,0.0623113117188661,0.936771686874932,266561.544311441,2,246,0,3,1472,1,2793216,77589.3333333333,0.0848043521333921,0.113654299658784,0.544925564604,0.771914911669234,1.29547957279066,42280.4112739146,1.41113540514925
3_246_2,search_clicks_P,87019.8560521264,2301577.33661613,0.0139389711459109,25017.1449632188,0.00796743655979195,2301577.33661613,0.0139389711459109,25017.1449632188,0.00796743655979195,TRUE,0.111321014032676,0.12132142170135,0,0.0571084409640817,0.0623113117188661,0.936771686874932,266561.544311441,2,246,0,3,1472,1,3666600,47618.1818181818,0.111321014032676,0.12132142170135,0.625334180942871,0.627714322973907,1.59308138017677,29777.2767252615,0.371770179837768
3_246_2,season,0.371526604697882,-2996972.55372908,-0.0181504715426749,-32575.78862749,-0.0103747062127318,-2996972.55372908,-0.0181504715426749,-32575.78862749,-0.0103747062127318,FALSE,,,0,0.0571084409640817,0.0623113117188661,0.936771686874932,266561.544311441,2,246,0,3,1472,1,,,,,,,,,
3_246_2,trend,0.231971971831902,64461878.6691794,0.390398468253062,700672.594230211,0.223149542120884,64461878.6691794,0.390398468253062,700672.594230211,0.223149542120884,TRUE,,,0,0.0571084409640817,0.0623113117188661,0.936771686874932,266561.544311441,2,246,0,3,1472,1,,,,,,,,,
3_246_2,tv_S,357538.187620534,6094598.84394385,0.0369105291749769,66245.6396080854,0.0210978483642424,6094598.84394385,0.0369105291749769,66245.6396080854,0.0210978483642424,TRUE,0.311135800761756,0.321260287318338,0,0.0571084409640817,0.0623113117188661,0.936771686874932,266561.544311441,2,246,0,3,1472,1,10247935.1,256198.3775,0.311135800761756,0.321260287318338,0.497041394561385,0.594714816640852,1.68147820101126,127341.198836964,0.672472804435529
3_256_2,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.0580754857602716,0.043493728171307,0.934612205518208,292550.965809729,2,256,0,3,1532,1,,,,,,,,,
3_256_2,competitor_sales_B,0.151801629521702,74301563.9488183,0.449991810032891,807625.695095851,0.258908704066044,74301563.9488183,0.449991810032891,807625.695095851,0.258908704066044,TRUE,,,0,0.0580754857602716,0.043493728171307,0.934612205518208,292550.965809729,2,256,0,3,1532,1,,,,,,,,,
3_256_2,events,0.907900355253322,1109237.61729205,0.00671786455942775,1109237.61729205,0.355599476017546,1109237.61729205,0.00671786455942775,1109237.61729205,0.355599476017546,TRUE,,,0,0.0580754857602716,0.043493728171307,0.934612205518208,292550.965809729,2,256,0,3,1532,1,,,,,,,,,
3_256_2,facebook_I,103759.921817383,2729329.46069798,0.016529610400147,29666.6245728041,0.00951052866296803,2729329.46069798,0.016529610400147,29666.6245728041,0.00951052866296803,TRUE,0.181827675117088,0.145017806507081,0,0.0580754857602716,0.043493728171307,0.934612205518208,292550.965809729,2,256,0,3,1532,1,5988890.41190929,136111.145725211,0.181827675117088,0.145017806507081,0.330247025461926,0.455732076057115,2.19427170598076,44950.3010079658,0.000275667822279502
3_256_2,holiday,0.972263201124745,4404540.85663489,0.0266751762292142,275283.803539681,0.0882505017579602,4404540.85663489,0.0266751762292142,275283.803539681,0.0882505017579602,TRUE,,,0,0.0580754857602716,0.043493728171307,0.934612205518208,292550.965809729,2,256,0,3,1532,1,,,,,,,,,
3_256_2,newsletter,516551.737452224,3777520.08038985,0.0228777566456225,41060.0008738027,0.0131630180660921,3777520.08038985,0.0228777566456225,41060.0008738027,0.0131630180660921,TRUE,,,0,0.0580754857602716,0.043493728171307,0.934612205518208,292550.965809729,2,256,0,3,1532,1,,,,,,,,,
3_256_2,ooh_S,211518.197030562,5844893.71919142,0.0353983706986379,63531.4534694719,0.0203669179733824,5844893.71919142,0.0353983706986379,63531.4534694719,0.0203669179733824,TRUE,0.310911157955088,0.310557475244264,0,0.0580754857602716,0.043493728171307,0.934612205518208,292550.965809729,2,256,0,3,1532,1,10240536,262577.846153846,0.310911157955088,0.310557475244264,0.338408469646191,0.570760526518477,1.75204828213997,88858.5670799159,0.108956744530587
3_256_2,print_S,420930.274776674,1846043.26636199,0.0111801731576132,20065.6876778477,0.00643265961498285,1846043.26636199,0.0111801731576132,20065.6876778477,0.00643265961498285,TRUE,0.0848043521333921,0.098086049727584,0,0.0580754857602716,0.043493728171307,0.934612205518208,292550.965809729,2,256,0,3,1532,1,2793216,77589.3333333333,0.0848043521333921,0.098086049727584,0.389444925646759,0.660902438752315,1.51308262969622,30216.7721509816,1.04521397184362
3_256_2,search_clicks_P,78152.1030177813,2204588.31426028,0.0133516259037926,23962.9164593508,0.0076820335011717,2204588.31426028,0.0133516259037926,23962.9164593508,0.0076820335011717,TRUE,0.111321014032676,0.117136668983674,0,0.0580754857602716,0.043493728171307,0.934612205518208,292550.965809729,2,256,0,3,1532,1,3666600,47618.1818181818,0.111321014032676,0.117136668983674,0.598612216116002,0.601262290476266,1.66316766549236,28504.8253455965,0.291791397150519
3_256_2,season,0.372338076306401,-3003518.40564953,-0.0181901781334824,-32646.9391918428,-0.0104659581402741,-3003518.40564953,-0.0181901781334824,-32646.9391918428,-0.0104659581402741,FALSE,,,0,0.0580754857602716,0.043493728171307,0.934612205518208,292550.965809729,2,256,0,3,1532,1,,,,,,,,,
3_256_2,trend,0.236454803388381,65707597.0273331,0.397944255111627,714213.011166664,0.228962459058861,65707597.0273331,0.397944255111627,714213.011166664,0.228962459058861,TRUE,,,0,0.0580754857602716,0.043493728171307,0.934612205518208,292550.965809729,2,256,0,3,1532,1,,,,,,,,,
3_256_2,tv_S,363474.882659832,6195795.79569927,0.0375235353945094,67345.606474992,0.0215896594212652,6195795.79569927,0.0375235353945094,67345.606474992,0.0215896594212652,TRUE,0.311135800761756,0.329201999537398,0,0.0580754857602716,0.043493728171307,0.934612205518208,292550.965809729,2,256,0,3,1532,1,10247935.1,256198.3775,0.311135800761756,0.329201999537398,0.50529445195102,0.604589679310056,1.65401434100095,129455.618749603,0.683638789210818
3_267_2,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.0610995183737104,0.0137847032011834,0.927625335994343,424441.360373536,2,267,0,3,1598,1,,,,,,,,,
3_267_2,competitor_sales_B,0.140093722926856,68570955.0396474,0.415358271955101,745336.467822255,0.245346658922387,68570955.0396474,0.415358271955101,745336.467822255,0.245346658922387,TRUE,,,0,0.0610995183737104,0.0137847032011834,0.927625335994343,424441.360373536,2,267,0,3,1598,1,,,,,,,,,
3_267_2,events,0.854786325786289,1044344.94581121,0.00632596281860707,1044344.94581121,0.343772986133244,1044344.94581121,0.00632596281860707,1044344.94581121,0.343772986133244,TRUE,,,0,0.0610995183737104,0.0137847032011834,0.927625335994343,424441.360373536,2,267,0,3,1598,1,,,,,,,,,
3_267_2,facebook_I,138099.212583568,3828437.27861212,0.0231901844069896,41613.4486805665,0.0136981363998547,3828437.27861212,0.0231901844069896,41613.4486805665,0.0136981363998547,TRUE,0.181827675117088,0.175462801908762,0,0.0610995183737104,0.0137847032011834,0.927625335994343,424441.360373536,2,267,0,3,1598,1,5988890.41190929,136111.145725211,0.181827675117088,0.175462801908762,0.485818347484367,0.639256525883163,1.56431723339618,66125.291890426,0.000528480290086009
3_267_2,holiday,0.899783011213836,4076191.539917,0.0246909186724758,254761.971244813,0.0838614520607381,4076191.539917,0.0246909186724758,254761.971244813,0.0838614520607381,TRUE,,,0,0.0610995183737104,0.0137847032011834,0.927625335994343,424441.360373536,2,267,0,3,1598,1,,,,,,,,,
3_267_2,newsletter,651358.583033892,3863677.44814519,0.023403646446598,41996.4940015781,0.0138242256143013,3863677.44814519,0.023403646446598,41996.4940015781,0.0138242256143013,TRUE,,,0,0.0610995183737104,0.0137847032011834,0.927625335994343,424441.360373536,2,267,0,3,1598,1,,,,,,,,,
3_267_2,ooh_S,238231.361997621,6650639.90441264,0.0402852533772537,72289.5641783983,0.0237959684140332,6650639.90441264,0.0402852533772537,72289.5641783983,0.0237959684140332,TRUE,0.310911157955088,0.30480841847238,0,0.0610995183737104,0.0137847032011834,0.927625335994343,424441.360373536,2,267,0,3,1598,1,10240536,262577.846153846,0.310911157955088,0.30480841847238,0.379736440584917,0.649442558906354,1.53978205814534,99710.3766749155,0.128048372425837
3_267_2,print_S,471493.78167464,1827131.00650569,0.0110675719341956,19860.1196359314,0.00653746892690171,1827131.00650569,0.0110675719341956,19860.1196359314,0.00653746892690171,TRUE,0.0848043521333921,0.083740049144043,0,0.0610995183737104,0.0137847032011834,0.927625335994343,424441.360373536,2,267,0,3,1598,1,2793216,77589.3333333333,0.0848043521333921,0.083740049144043,0.40354246791726,0.654131655591867,1.52874423894864,31310.5910573882,1.00429983629147
3_267_2,search_clicks_P,80937.8906813603,2644808.35388418,0.0160205297838797,28747.9168900455,0.00946311587377357,2644808.35388418,0.0160205297838797,28747.9168900455,0.00946311587377357,TRUE,0.111321014032676,0.121215381240999,0,0.0610995183737104,0.0137847032011834,0.927625335994343,424441.360373536,2,267,0,3,1598,1,3666600,47618.1818181818,0.111321014032676,0.121215381240999,0.710473939726737,0.721324484231764,1.38633863380506,33831.4772389877,0.276094605294929
3_267_2,season,0.364678473042094,-2941731.11917984,-0.0178190948851828,-31975.3382519547,-0.0105255045831209,-2941731.11917984,-0.0178190948851828,-31975.3382519547,-0.0105255045831209,FALSE,,,0,0.0610995183737104,0.0137847032011834,0.927625335994343,424441.360373536,2,267,0,3,1598,1,,,,,,,,,
3_267_2,trend,0.247065531060978,68656174.9715613,0.415874478906504,746262.771430014,0.245651575567584,68656174.9715613,0.415874478906504,746262.771430014,0.245651575567584,TRUE,,,0,0.0610995183737104,0.0137847032011834,0.927625335994343,424441.360373536,2,267,0,3,1598,1,,,,,,,,,
3_267_2,tv_S,400364.012252545,6868065.54671891,0.0416022765835784,74652.8863773795,0.0245739166703037,6868065.54671891,0.0416022765835784,74652.8863773795,0.0245739166703037,TRUE,0.311135800761756,0.314773349233816,0,0.0610995183737104,0.0137847032011834,0.927625335994343,424441.360373536,2,267,0,3,1598,1,10247935.1,256198.3775,0.311135800761756,0.314773349233816,0.583802215567434,0.670190187554848,1.49211375900391,149569.180409282,0.687714236410102
3_271_2,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.0603543059064106,0.0174132752507616,0.929380033638552,386735.159727359,2,271,0,3,1622,1,,,,,,,,,
3_271_2,competitor_sales_B,0.142993948077394,69990513.3485248,0.423938471808844,760766.449440487,0.248740681096588,69990513.3485248,0.423938471808844,760766.449440487,0.248740681096588,TRUE,,,0,0.0603543059064106,0.0174132752507616,0.929380033638552,386735.159727359,2,271,0,3,1622,1,,,,,,,,,
3_271_2,events,0.867041449004613,1059317.78242225,0.00641637759682882,1059317.78242225,0.346355214390997,1059317.78242225,0.00641637759682882,1059317.78242225,0.346355214390997,TRUE,,,0,0.0603543059064106,0.0174132752507616,0.929380033638552,386735.159727359,2,271,0,3,1622,1,,,,,,,,,
3_271_2,facebook_I,133554.890204031,3513064.48645645,0.0212789293648703,38185.4835484396,0.0124851499337635,3513064.48645645,0.0212789293648703,38185.4835484396,0.0124851499337635,TRUE,0.181827675117088,0.169583871071893,0,0.0603543059064106,0.0174132752507616,0.929380033638552,386735.159727359,2,271,0,3,1622,1,5988890.41190929,136111.145725211,0.181827675117088,0.169583871071893,0.425078435423284,0.586596889378789,1.70474821484139,57857.9128685434,0.000354826654074714
3_271_2,holiday,0.924119743151576,4186441.65533096,0.0253576319527781,261652.603458185,0.0855501012731972,4186441.65533096,0.0253576319527781,261652.603458185,0.0855501012731972,TRUE,,,0,0.0603543059064106,0.0174132752507616,0.929380033638552,386735.159727359,2,271,0,3,1622,1,,,,,,,,,
3_271_2,newsletter,544767.759169961,3983862.6031218,0.0241305934627705,43302.8543817588,0.0141583287489437,3983862.6031218,0.0241305934627705,43302.8543817588,0.0141583287489437,TRUE,,,0,0.0603543059064106,0.0174132752507616,0.929380033638552,386735.159727359,2,271,0,3,1622,1,,,,,,,,,
3_271_2,ooh_S,236262.974815502,6675210.31573377,0.0404323146790358,72556.6338666714,0.0237231630539767,6675210.31573377,0.0404323146790358,72556.6338666714,0.0237231630539767,TRUE,0.310911157955088,0.322228074641179,0,0.0603543059064106,0.0174132752507616,0.929380033638552,386735.159727359,2,271,0,3,1622,1,10240536,262577.846153846,0.310911157955088,0.322228074641179,0.376920525917601,0.651841887547075,1.53411435979217,98970.9798666186,0.121606928019901
3_271_2,print_S,433234.948454964,1847189.80112081,0.011188585194804,20078.1500121827,0.00656476466971283,1847189.80112081,0.011188585194804,20078.1500121827,0.00656476466971283,TRUE,0.0848043521333921,0.0891681887099539,0,0.0603543059064106,0.0174132752507616,0.929380033638552,386735.159727359,2,271,0,3,1622,1,2793216,77589.3333333333,0.0848043521333921,0.0891681887099539,0.40410676959939,0.661312909965003,1.51214347237365,31354.3748487036,1.03547871007686
3_271_2,search_clicks_P,68380.6596556689,2278384.23978448,0.0138003664582058,24765.0460846139,0.00809719518389084,2278384.23978448,0.0138003664582058,24765.0460846139,0.00809719518389084,TRUE,0.111321014032676,0.109982956664019,0,0.0603543059064106,0.0174132752507616,0.929380033638552,386735.159727359,2,271,0,3,1622,1,3666600,47618.1818181818,0.111321014032676,0.109982956664019,0.612748917465201,0.621388817919729,1.60929835098703,29177.989360752,0.234964196573856
3_271_2,season,0.370779356419338,-2990944.76849567,-0.0181164059778601,-32510.269222779,-0.0106295782563162,-2990944.76849567,-0.0181164059778601,-32510.269222779,-0.0106295782563162,FALSE,,,0,0.0603543059064106,0.0174132752507616,0.929380033638552,386735.159727359,2,271,0,3,1622,1,,,,,,,,,
3_271_2,trend,0.245247392465394,68150938.8060592,0.412796012881191,740771.073978905,0.242202980446469,68150938.8060592,0.412796012881191,740771.073978905,0.242202980446469,TRUE,,,0,0.0603543059064106,0.0174132752507616,0.929380033638552,386735.159727359,2,271,0,3,1622,1,,,,,,,,,
3_271_2,tv_S,375568.567644435,6401944.84796333,0.0387771225785313,69586.3570430796,0.0227519994587774,6401944.84796333,0.0387771225785313,69586.3570430796,0.0227519994587774,TRUE,0.311135800761756,0.309036908912956,0,0.0603543059064106,0.0174132752507616,0.929380033638552,386735.159727359,2,271,0,3,1622,1,10247935.1,256198.3775,0.311135800761756,0.309036908912956,0.52210681566002,0.624705834443011,1.6007534184335,133762.919053789,0.706385098659666
3_272_2,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.0567564427861456,0.0818553045912455,0.937548722998854,242880.951389214,2,272,0,3,1628,1,,,,,,,,,
3_272_2,competitor_sales_B,0.155888758504189,76302069.9803816,0.462100361884157,829370.325873713,0.263310357601994,76302069.9803816,0.462100361884157,829370.325873713,0.263310357601994,TRUE,,,0,0.0567564427861456,0.0818553045912455,0.937548722998854,242880.951389214,2,272,0,3,1628,1,,,,,,,,,
3_272_2,events,0.924549605042061,1129579.02817321,0.00684095304137626,1129579.02817321,0.358621292044262,1129579.02817321,0.00684095304137626,1129579.02817321,0.358621292044262,TRUE,,,0,0.0567564427861456,0.0818553045912455,0.937548722998854,242880.951389214,2,272,0,3,1628,1,,,,,,,,,
3_272_2,facebook_I,99071.6671161836,2209937.42625192,0.0133838162539355,24021.0589809991,0.00762625986600413,2209937.42625192,0.0133838162539355,24021.0589809991,0.00762625986600413,TRUE,0.181827675117088,0.125691817639733,0,0.0567564427861456,0.0818553045912455,0.937548722998854,242880.951389214,2,272,0,3,1628,1,5988890.41190929,136111.145725211,0.181827675117088,0.125691817639733,0.262638278237828,0.369006155440299,2.70998189395187,35747.9969622476,0.000248855983954854
3_272_2,holiday,1.01625307727722,4603823.52676755,0.0278816619040227,287738.970422972,0.0913520159022893,4603823.52676755,0.0278816619040227,287738.970422972,0.0913520159022893,TRUE,,,0,0.0567564427861456,0.0818553045912455,0.937548722998854,242880.951389214,2,272,0,3,1628,1,,,,,,,,,
3_272_2,newsletter,333121.128436241,5189833.08431133,0.0314306511867274,56411.229177297,0.0179095639957872,5189833.08431133,0.0314306511867274,56411.229177297,0.0179095639957872,TRUE,,,0,0.0567564427861456,0.0818553045912455,0.937548722998854,242880.951389214,2,272,0,3,1628,1,,,,,,,,,
3_272_2,ooh_S,195354.453097221,5077266.79981546,0.0307489276002654,55187.6826066898,0.0175211096768918,5077266.79981546,0.0307489276002654,55187.6826066898,0.0175211096768918,TRUE,0.310911157955088,0.288773286125581,0,0.0567564427861456,0.0818553045912455,0.937548722998854,242880.951389214,2,272,0,3,1628,1,10240536,262577.846153846,0.310911157955088,0.288773286125581,0.312561243917262,0.495800883841965,2.01693871993731,82071.6582189615,0.105111664612195
3_272_2,print_S,336290.962484287,2309129.82553116,0.013984544957821,25099.2372340344,0.00796856232427732,2309129.82553116,0.013984544957821,25099.2372340344,0.00796856232427732,TRUE,0.0848043521333921,0.131333458354692,0,0.0567564427861456,0.0818553045912455,0.937548722998854,242880.951389214,2,272,0,3,1628,1,2793216,77589.3333333333,0.0848043521333921,0.131333458354692,0.624723735621971,0.826692180458355,1.20964008567924,48471.8981644183,1.43623509230383
3_272_2,search_clicks_P,75240.5997775162,2481907.22410566,0.0150309189084518,26977.2524359311,0.00856479881715215,2481907.22410566,0.0150309189084518,26977.2524359311,0.00856479881715215,TRUE,0.111321014032676,0.141160300063385,0,0.0567564427861456,0.0818553045912455,0.937548722998854,242880.951389214,2,272,0,3,1628,1,3666600,47618.1818181818,0.111321014032676,0.141160300063385,0.65308153031596,0.67689609559419,1.47733161191037,31098.5550526818,0.347897008818109
3_272_2,season,0.37642622981484,-3036496.08128649,-0.0183896182421143,-33005.3921878966,-0.0104786261922668,-3036496.08128649,-0.0183896182421143,-33005.3921878966,-0.0104786261922668,FALSE,,,0,0.0567564427861456,0.0818553045912455,0.937548722998854,242880.951389214,2,272,0,3,1628,1,,,,,,,,,
3_272_2,trend,0.227967630950237,63349126.4085272,0.383654784804034,688577.460962252,0.218611121987805,63349126.4085272,0.383654784804034,688577.460962252,0.218611121987805,TRUE,,,0,0.0567564427861456,0.0818553045912455,0.937548722998854,242880.951389214,2,272,0,3,1628,1,,,,,,,,,
3_272_2,tv_S,327110.86076051,5503948.78050296,0.0333329977013235,59825.5302228583,0.0189935439758045,5503948.78050296,0.0333329977013235,59825.5302228583,0.0189935439758045,TRUE,0.311135800761756,0.313041137816609,0,0.0567564427861456,0.0818553045912455,0.937548722998854,242880.951389214,2,272,0,3,1628,1,10247935.1,256198.3775,0.311135800761756,0.313041137816609,0.478901522838152,0.537078809223037,1.86192414004687,122693.793133414,0.725170854420867
3_275_4,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,0,0.0603149834806187,0.0204551284649417,0.929472025211227,386735.159727359,4,275,0,3,1648,1,,,,,,,,,
3_275_4,competitor_sales_B,0.143136197546524,70060139.4655865,0.424387305221957,761523.255060723,0.248929167208043,70060139.4655865,0.424387305221957,761523.255060723,0.248929167208043,TRUE,,,0,0.0603149834806187,0.0204551284649417,0.929472025211227,386735.159727359,4,275,0,3,1648,1,,,,,,,,,
3_275_4,events,0.867671526825036,1060087.58718793,0.00642145045467567,1060087.58718793,0.346524834918183,1060087.58718793,0.00642145045467567,1060087.58718793,0.346524834918183,TRUE,,,0,0.0603149834806187,0.0204551284649417,0.929472025211227,386735.159727359,4,275,0,3,1648,1,,,,,,,,,
